Title,Score,Progress,Type
Gintama: Jump Festa 2015 Special,0,1,Special
Yu☆Gi☆Oh! ZEXAL II,0,73,TV
Meitantei Conan: Ijigen no Sniper,0,1,Movie
Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,0,1,OVA
Bungaku Shoujo: Memoire,0,3,OVA
Hetalia: The World Twinkle,0,15,ONA
Alps no Shoujo Heidi,0,52,TV
Kodomo no Jikan OVA,0,3,OVA
Zoids,0,67,TV
Aki no Kanade,0,1,Movie
ARIA The ORIGINATION: Sono Choppiri Himitsu no Basho ni...,0,1,Special
Bakugan Battle Brawlers: Gundalian Invaders,0,39,TV
Joshiraku OVA,0,1,OVA
Hibike! Euphonium Movie: Todoketai Melody,0,1,Movie
Monochrome Factor,0,24,TV
Hiiro no Kakera Dai Ni Shou,0,13,TV
Kyouran Kazoku Nikki,0,26,TV
One Piece: Jango's Dance Carnival,0,1,Special
Ninin ga Shinobuden,0,12,TV
Kamisama Hajimemashita: Kamisama, Shiawase ni Naru,0,1,OVA
A-Channel: A-Channel+smile,0,2,OVA
Amanchu! Yakusoku no Natsu to Atarashii Omoide no Koto,0,1,OVA
Kamen no Maid Guy,0,12,TV
Yesterday wo Utatte Extras,0,6,ONA
Hibike! Euphonium 2 Specials,0,7,Special
Gintama: Shinyaku Benizakura-hen Special,0,1,Special
Samurai Deeper Kyou,0,26,TV
Kawaki wo Ameku,0,1,MUSIC
Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka,0,7,Special
Yoake Mae Yori Ruriiro na: Crescent Love,0,12,TV
Sweat Punch,0,5,OVA
Sukitte Ii na yo. Specials,0,10,Special
Minami Kamakura Koukou Joshi Jitensha-Bu,0,12,TV
Softenni,0,12,TV
Shinryaku! Ika Musume Specials,0,2,Special
Pumpkin Scissors,0,24,TV
Ayashi no Ceres,0,24,TV
Marmalade Boy,0,76,TV
Morita-san wa Mukuchi.,0,13,TV
Soukou Kihei Votoms,0,52,TV
Da Capo III,0,13,TV
Free!: Timeless Medley - Yakusoku,0,1,Movie
Sengoku Collection,0,26,TV
Joshikousei,0,12,TV
Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,0,1,Movie
Hinata no Aoshigure,0,1,Movie
Pupipo!,0,15,TV
Strike Witches OVA,0,1,OVA
Asura,0,1,Movie
Henkei Shoujo,0,5,ONA
Inazuma Eleven: Ares no Tenbin,0,26,TV
Fight Ippatsu! Juuden-Chan!!,0,12,TV
Pocket Monsters XY: Mega Evolution,0,4,Special
Hoshizora e Kakaru Hashi OVA,0,1,OVA
Haiyoru! Nyaruani: Remember My Love(craft-sensei),0,11,TV
Gatchaman Crowds: Embrace,0,1,Special
Kidou Senshi Gundam Thunderbolt 2,0,4,ONA
Mahou Shoujo Sonico★Magica,0,1,ONA
Aru Tabibito no Nikki,0,6,ONA
Uchuu Senkan Yamato,0,26,TV
Ani*Kuri15,0,15,Special
Bokura no Live Kimi to no Life,0,1,MUSIC
Birthday Wonderland,0,1,Movie
Tales of Symphonia The Animation: Tethe'alla-hen,0,4,OVA
Taiho Shichauzo,0,47,TV
Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,0,10,ONA
New Initial D Movie: Legend 1 - Kakusei,0,1,Movie
Shion no Ou,0,22,TV
Chouyaku Hyakuninisshu: Uta Koi.,0,13,TV
Girls und Panzer: Shoukai Shimasu!,0,2,Special
Ou Dorobou Jing,0,13,TV
Miru Tights: Cosplay Satsuei Tights,0,1,OVA
Miss Monochrome - The Animation 2,0,13,TV
Kousetsu Hyaku Monogatari,0,13,TV
Candy☆Boy EX01 - Mirai Yohouzu,0,1,Special
Meitantei Conan: Sekkai no Private Eye,0,1,Movie
Puni Puni☆Poemii,0,2,OVA
Hidamari Sketch x 365 Specials,0,3,Special
Ane Log: Moyako Nee-san no Tomaranai Monologue,0,3,OVA
Da Capo II,0,13,TV
One Piece: Taose! Kaizoku Ganzack,0,1,OVA
Youjo Shenki,0,13,ONA
Glass no Kamen (2005),0,51,TV
Midori: Shoujo Tsubaki,0,1,Movie
Gokusen,0,13,TV
Isshuukan Friends. Kaori no Nikki,0,12,Special
Major: World Series,0,2,OVA
Moyashimon Returns,0,11,TV
Golden Kamuy OVA,0,3,OVA
Mujaki no Rakuen,0,3,OVA
Tiger & Bunny Movie 2: The Rising,0,1,Movie
Nodame Cantabile OVA 2,0,1,OVA
Jungle wa Itsumo Hare nochi Guu,0,26,TV
Happiness!,0,12,TV
Initial D Extra Stage 2,0,1,OVA
Ashita Sekai ga Owaru toshitemo,0,1,Movie
Girls und Panzer Saishuushou 2,0,1,Movie
Cannon Busters,0,12,ONA
Musaigen no Phantom World: Limitless Phantom World,0,7,Special
Kyoshiro to Towa no Sora,0,12,TV
Schoolgirl Strikers Animation Channel,0,13,TV
Rec Special,0,1,Special
Hugtto! Precure,0,49,TV
Ginga Tetsudou no Yoru,0,1,Movie
GODZILLA: Hoshi wo Kuu Mono,0,1,Movie
Promare: Side Galo,0,1,Special
Himote House,0,12,TV
Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,0,12,TV
Boku wa Imouto ni Koi wo Suru,0,1,OVA
Gakuen Heaven,0,13,TV
Mahou Shoujo Taisen,0,26,TV
One Piece: Adventure of Nebulandia,0,1,Special
Teekyuu 8,0,12,TV
Luger Code 1951,0,1,ONA
Ameiro Cocoa,0,12,TV
Angel Densetsu,0,2,OVA
Tenjou Tenge: The Ultimate Fight,0,2,OVA
Tennis no Ouji-sama: Zenkoku Taikai-hen,0,13,OVA
Taiho Shichauzo OVA,0,4,OVA
ULTRAMAN,0,13,ONA
Kyou no Go no Ni,0,4,OVA
Tanaka-kun wa Kyou mo Kedaruge,0,35,ONA
Ginga Eiyuu Densetsu -Die Neue These- Seiran 1,0,1,Movie
Tteotda Keunyeo!!,0,5,ONA
Chikyuu Shoujo Arjuna,0,13,TV
One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,0,1,Special
Azumanga Web Daioh,0,1,ONA
Genocyber,0,5,OVA
Kemono Friends 2,0,12,TV
Doubutsu no Mori,0,1,Movie
Kuro no Sumika -Chronus-,0,1,Movie
Metal Fight Beyblade 4D,0,52,TV
Hachimitsu to Clover Specials,0,2,Special
Noblesse: Pamyeol-ui Sijak,0,1,OVA
Mizu no Kotoba,0,1,Special
Ito Junji: Collection - Tomie,0,2,OVA
Ongaku Shoujo (TV),0,12,TV
Love Hina: Motoko no Sentaku, Koi ka Ken... Naku na,0,1,Special
Mahou Sensei Negima! Shiroki Tsubasa Ala Alba,0,3,OVA
Mob Psycho Mini,0,6,Special
Shin Koihime†Musou,0,12,TV
Hoshi no Kirby,0,100,TV
Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama,0,1,Special
Koutetsujou no Kabaneri Soushuuhen 2: Moeru Inochi,0,1,Movie
Ashita no Nadja,0,50,TV
Nodame Cantabile Special,0,1,Special
Cardcaptor Sakura: Kero-chan ni Omakase!,0,1,Movie
Futakoi Alternative,0,13,TV
One Piece: Take Aim! The Pirate Baseball King,0,1,Special
Buddy Complex Kanketsu-hen - Ano Sora ni Kaeru Mirai de,0,2,Special
Ichigo Mashimaro OVA,0,3,OVA
Mahoutsukai ni Taisetsu na Koto,0,12,TV
Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume,0,1,OVA
Master Keaton,0,24,TV
Cinderella Girls Gekijou,0,13,TV
Shinkyoku Soukai Polyphonica,0,12,TV
Arata naru Sekai: Mirai-hen,0,1,OVA
Hoozuki no Reitetsu 2: Part II,0,13,TV
Skull Man,0,13,TV
Kyou kara Ore wa!!,0,10,OVA
Sayonara Zetsubou Sensei: Nyankin no Kirisuto,0,1,OVA
All Alone With You,0,1,MUSIC
Da Capo Second Season,0,26,TV
Shukufuku no Campanella,0,12,TV
Kidou Senshi Victory Gundam,0,51,TV
Higashi no Eden Soushuuhen: Air Communication,0,1,Movie
Ojii-san no Lamp,0,1,Movie
Junjou Romantica (OVA),0,2,OVA
Quanzhi Gaoshou: Dianfeng Rongyao,0,1,Movie
7SEEDS Season 2,0,12,ONA
Den'ei Shoujo Video Girl Ai,0,6,OVA
Majokko Shimai no Yoyo to Nene,0,1,Movie
Aa! Megami-sama! Movie,0,1,Movie
Nande Koko ni Sensei ga!? Special,0,1,Special
Koro-sensei Q!,0,1,Movie
HERO MASK,0,15,ONA
Meitantei Conan: Junkoku no Nightmare,0,1,Movie
One Piece: Episode of Sorajima,0,1,Special
Wonderful Days,0,1,Movie
Gilgamesh,0,26,TV
Tantei Opera Milky Holmes Dai 2 Maku,0,12,TV
One Piece Special: Adventure in the Ocean's Navel,0,1,Special
Kanokon Specials,0,12,Special
PriPara,0,38,TV
Zoku Touken Ranbu - Hanamaru,0,12,TV
Bubblegum Crisis Tokyo 2040,0,26,TV
Hidamari Sketch x SP,0,2,Special
Nyanpire The Animation,0,12,TV
Candy☆Boy EX02 - Shiawase Kyouyuu Riron,0,1,Special
Code:Breaker OVA,0,3,OVA
Tiger Mask W,0,38,TV
Yokohama Kaidashi Kikou: Quiet Country Cafe,0,2,OVA
Yuri Seijin Naoko-san,0,1,OVA
Eiken: Eikenbu yori Ai wo Komete,0,2,OVA
Futakoi,0,13,TV
Sugar Sugar Rune,0,51,TV
Saint Seiya: Ougon Tamashii -soul of gold-,0,13,ONA
Umi Monogatari: Anata ga Ite Kureta Koto,0,12,TV
Matantei Loki Ragnarok,0,26,TV
Kanojo ga Flag wo Oraretara OVA,0,1,OVA
Sabagebu! OVA Special Mission,0,6,Special
Mujin Wakusei Survive,0,52,TV
ID-0,0,12,TV
Bakumatsu Kikansetsu Irohanihoheto,0,26,ONA
Mahoromatic: Motto Utsukushii Mono,0,14,TV
Slayers Revolution,0,13,TV
Armitage III,0,4,OVA
Lupin III vs. Detective Conan: The Movie,0,1,Movie
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou Movie 1 - Tomodachi,0,1,Movie
Uta no☆Prince-sama♪ Maji Love Legend Star,0,13,TV
Tokimeki Memorial: Only Love,0,25,TV
Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari,0,24,OVA
One Piece Special: Glorious Island,0,2,Special
Fuun Ishin Dai Shogun,0,12,TV
Tight-rope,0,2,OVA
Minami no Shima no Dera-chan,0,1,Special
Masou Gakuen HxH Specials,0,6,Special
Yami no Matsuei,0,13,TV
Chain Chronicle: Haecceitas no Hikari Part 1,0,1,Movie
Futari Ecchi,0,4,OVA
Takamiya Nasuno Desu!: Teekyuu Spin-off,0,12,TV
Pikachu Tankentai,0,1,Special
Tokkou,0,13,TV
Boku no Imouto wa "Osaka Okan",0,12,TV
Doraemon (1979),0,1787,TV
Hidamari Sketch x ☆☆☆ Specials,0,2,Special
Sengoku Basara Movie: The Last Party,0,1,Movie
Major: Message,0,1,OVA
A3! SEASON SPRING ＆ SUMMER,0,12,TV
Chaos;Child: Silent Sky,0,1,Movie
.hack//Liminality,0,4,OVA
Phantasy Star Online 2: Episode Oracle,0,25,TV
Garo: Divine Flame,0,1,Movie
Moshidora,0,10,TV
Promare: Side Lio,0,1,Special
AIKa,0,7,OVA
Kono Danshi, Ningyo Hiroimashita.,0,1,OVA
Meitantei Conan: Gouka no Himawari,0,1,Movie
Idolm@ster Xenoglossia,0,26,TV
Maken-Ki! Specials,0,6,Special
Manga de Wakaru! Fate/Grand Order,0,3,Special
Senyuu. Specials,0,5,Special
Tokyo Marble Chocolate,0,2,OVA
Black Jack (TV),0,61,TV
GA: Geijutsuka Art Design Class,0,12,TV
Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,0,1,OVA
Tentai Senshi Sunred,0,26,TV
Blame!,0,6,ONA
Gekijouban Kyoukai no Kanata - I' LL BE HERE - Kako-hen “Yakusoku no Kizuna” Dansu PV,0,1,Special
Taishou Yakyuu Musume.,0,12,TV
Danchigai Special,0,1,Special
Dame×Prince ANIME CARAVAN,0,12,TV
Pocket Monsters Crystal: Raikou Ikazuchi no Densetsu,0,1,Special
Teekyuu 9,0,12,TV
Gochuumon wa Usagi Desu ka?? Sing For You,0,1,OVA
Tsukumogami Kashimasu,0,12,TV
Cardcaptor Sakura: Suteki Desu wa, Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki!,0,3,OVA
Yuusha-Ou GaoGaiGar,0,49,TV
Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,0,12,TV
One Room: Another,0,1,Special
Argento Soma,0,25,TV
Warau Salesman New,0,12,TV
Koutetsujou no Kabaneri Soushuuhen 1: Tsudou Hikari,0,1,Movie
Kishin Houkou Demonbane (2006),0,12,TV
Keijo!!!!!!!! Specials,0,6,Special
Devilman,0,39,TV
Hakyuu Houshin Engi,0,23,TV
Pocket Monsters XY & Z: Volcanion to Karakuri no Magearna,0,1,Movie
IS: Infinite Stratos 2 - Infinite Wedding,0,1,Special
Nodame Cantabile OVA,0,1,OVA
Soukyuu no Fafner: Exodus,0,13,TV
Seikon no Qwaser: Jotei no Shouzou,0,1,OVA
Chobits Recap,0,1,Special
Flag,0,13,ONA
Tengen Toppa Gurren Lagann: Parallel Works 2,0,7,MUSIC
Shakugan no Shana S Specials,0,4,Special
Uchi no Maid ga Uzasugiru! OVA,0,1,OVA
Tetsuwan Birdy Decode: The Cipher,0,1,OVA
Kurau Phantom Memory,0,24,TV
Biohazard: Degeneration,0,1,Movie
Piace: Watashi no Italian,0,12,TV
Yokuwakaru Gendaimahou,0,12,TV
Issho ni Training: Training with Hinako,0,1,OVA
Dantalian no Shoka: Ibarahime,0,1,OVA
Circlet Princess,0,12,TV
Doujin Work,0,12,TV
Issho ni Sleeping: Sleeping with Hinako,0,1,OVA
Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,0,12,TV
Houkago no Pleiades (ONA),0,4,ONA
Fuujin Monogatari,0,13,TV
Human Lost,0,1,Movie
Ajin: Shoutotsu,0,1,Movie
One Piece Special: The Detective Memoirs of Chief Straw Hat Luffy,0,1,Special
Minami-ke Natsuyasumi,0,1,OVA
Ichigo Mashimaro Encore,0,2,OVA
Sengoku Basara Judge End,0,12,TV
Demashitaa! Powerpuff Girls Z,0,52,TV
RD Sennou Chousashitsu,0,26,TV
Recorder to Randoseru Mi☆,0,12,TV
Bokura no Nanokakan Sensou,0,1,Movie
Tsukiuta. THE ANIMATION,0,13,TV
Ling Qi: Huang Quan Zhi Qi,0,12,TV
Tiger & Bunny Movie 1: The Beginning,0,1,Movie
Active Raid: Kidou Kyoushuushitsu Dai Hakkei 2,0,12,TV
Dies irae: To the ring reincarnation,0,6,ONA
Kidou Senshi Gundam Thunderbolt: December Sky,0,1,Movie
Kabukibu!,0,12,TV
Sora wo Kakeru Shoujo,0,26,TV
Oda Cinnamon Nobunaga,0,12,TV
Shin Sakura Taisen the Animation,0,12,TV
Initial D Battle Stage,0,1,OVA
Digimon Tamers: Bousou Digimon Tokkyuu,0,1,Movie
Sky Girls,0,26,TV
Chou Kadou Girl 1/6,0,12,TV
Vampire Miyu,0,26,TV
Nanbaka: Shusseki Bangou no Tsuita Baka-tachi!,0,1,Special
A-Channel: +A-Channel,0,11,Special
Dorohedoro: Ma no Omake,0,1,OVA
Bakugan Battle Brawlers: Mechtanium Surge,0,46,TV
One Off,0,4,OVA
Wangan Midnight,0,26,TV
Da Capo II Second Season,0,13,TV
BLUE DROP: Tenshi-tachi no Gikyoku,0,13,TV
Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,0,1,Movie
Seitokai no Shukujitsu,0,1,OVA
I My Me! Strawberry Eggs,0,13,TV
Night Wizard,0,13,TV
Tantei Gakuen Q,0,45,TV
Utsu Musume Sayuri,0,1,OVA
Cowboy Bebop: Ein no Natsuyasumi,0,1,Special
Tenshi Kinryouku,0,3,OVA
Urawa no Usagi-chan,0,12,TV
Wagaya no Oinari-sama.,0,24,TV
Overlord: Ple Ple Pleiades 3,0,13,ONA
The SoulTaker: Tamashiigari,0,13,TV
X/1999,0,1,Movie
Saki: Achiga-hen - Episode of Side-A Specials,0,4,Special
.hack//G.U. Trilogy,0,1,Movie
Freedom,0,7,OVA
Supernatural The Animation,0,22,OVA
Yuu Yuu Hakusho: The Golden Seal,0,1,Movie
Robot Carnival,0,9,OVA
Bastard!!: Ankoku no Hakaishin,0,6,OVA
Kotoura-san: Haruka no Heya,0,6,ONA
Riding Bean,0,1,OVA
Seitokaichou ni Chuukoku,0,2,OVA
Chitose Get You!!,0,26,TV
Nana to Kaoru,0,1,OVA
Tennis no Ouji-sama: Zenkoku Taikai-hen Semifinal,0,6,OVA
Ore ga Ojou-sama Gakkou ni "Shomin Sample" Toshite Gets-Sareta Ken: Kujou-san no Doesu Soudan-Shitsu Anime-ban,0,6,Special
Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,0,1,OVA
Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku Dake Dewanai no ja!,0,1,Special
Galaxy Angel,0,25,TV
Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,0,28,OVA
Saint Seiya: Legend of Sanctuary,0,1,Movie
BAKUMATSU: Renai Bakumatsu Kareshi Gaiden,0,12,TV
Tennis no Ōji-sama: Zenkoku Taikai-hen Final,0,7,OVA
Hellsing I: Digest for Freaks,0,1,OVA
Another: Misaki Mei - Shizuka ni,0,1,MUSIC
Hidamari Sketch: Sae Hiro Sotsugyou-hen,0,2,OVA
Yami Shibai 4,0,13,TV
Kagaku na Yatsura,0,1,OVA
Key the Metal Idol,0,15,OVA
Butlers: Chitose Momotose Monogatari,0,12,TV
Sol Levante,0,1,ONA
Dokidoki! Precure,0,49,TV
Uchuu no Stellvia,0,26,TV
Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari,0,1,OVA
Aquarion Logos,0,26,TV
Otona Joshi no Anime Time,0,4,Special
Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Gijin-hen,0,1,Special
Tenshi no Drop,0,1,Special
Kuroko no Basket 3 NG-shuu,0,9,Special
Yuu☆Yuu☆Hakusho Special,0,1,Special
Ore no Imouto ga Konna ni Kawaii Wake ga Nai Animated Commentary,0,16,Special
Yuri Seijin Naoko-san (2012),0,1,OVA
Idol Jihen,0,12,TV
Hokuto no Ken 2,0,43,TV
Hyakka Ryouran: Samurai Girls Specials,0,6,Special
Monster Strike,0,51,ONA
Kirepapa,0,2,OVA
Byston Well Monogatari: Garzey no Tsubasa,0,3,OVA
Puchimas!: Petit iDOLM@STER,0,64,ONA
Iblard Jikan,0,1,OVA
Tales of Symphonia The Animation: Sekai Tougou-hen,0,3,OVA
Uta∽Kata,0,12,TV
ARIA The NATURAL: Sono Futatabi Deaeru Kiseki ni...,0,1,Special
Appleseed Saga Ex Machina,0,1,Movie
Cyborg 009 - THE CYBORG SOLDIER,0,51,TV
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou Movie 3 - Yakusoku,0,1,Movie
One Piece Special: Open Upon the Great Sea! A Father's Huge, HUGE Dream!,0,1,Special
Houseki no Kuni PV,0,1,ONA
Final Approach,0,13,TV
Iriya no Sora, UFO no Natsu,0,6,OVA
Room Mate,0,12,TV
Sakura Taisen,0,25,TV
Air Master,0,27,TV
Yumeiro Pâtissière SP Professional,0,13,TV
Fushigi na Somera-chan,0,12,TV
Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,0,1,OVA
Trigger-chan,0,1,ONA
Action Heroine Cheer Fruits,0,12,TV
Hataraki Man,0,11,TV
Kurage no Shokudou,0,1,OVA
Iya na Kao sare nagara Opantsu Misete Moraitai 2,0,6,ONA
Space Adventure Cobra,0,31,TV
Slayers Evolution-R,0,13,TV
Saber Marionette J,0,25,TV
Magikano,0,13,TV
Uchitama?! Uchi no Tama Shirimasenka?,0,11,TV
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou Movie 2 - Tamashii,0,1,Movie
Mermaid Melody Pichi Pichi Pitch Pure,0,39,TV
Genshiken Nidaime no Roku,0,1,OVA
Granblue Fantasy The Animation: Kabocha no Lantern,0,1,Special
Tesagure! Bukatsumono,0,12,TV
Stand My Heroes: PIECE OF TRUTH,0,12,TV
Kimi ga Nozomu Eien: Next Season,0,4,OVA
SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,0,1,OVA
Solty Rei,0,24,TV
Inaka Isha,0,1,Movie
One Piece: Straw Hat Theater,0,5,Special
Ongaku Shoujo,0,1,Movie
Petit Eva: Evangelion@School,0,24,ONA
Mahou Shoujo Lyrical Nanoha: Reflection,0,1,Movie
Hunter x Hunter Pilot,0,1,OVA
Area 88,0,3,OVA
Aikatsu Stars!,0,50,TV
Wonderful Rush,0,1,MUSIC
Shining Tears X Wind,0,13,TV
Nekogami Yaoyorozu,0,12,TV
Kagerou Daze: In A Days,0,1,Movie
Detroit Metal City: Birth of the Metal Devil,0,1,Special
Diabolik Lovers OVA,0,1,OVA
Ao Oni: The Animation,0,13,TV
Days: Touin Gakuen-sen!,0,3,OVA
Suki na Mono wa Suki Dakara Shou ga Nai!!,0,12,TV
New Initial D Movie: Legend 2 - Dokusou,0,1,Movie
Shinmai Maou no Testament: BURST Specials,0,5,Special
Yami to Boushi to Hon no Tabibito,0,13,TV
Cyber City Oedo 808,0,3,OVA
Gift: Eternal Rainbow,0,12,TV
Maria-sama ga Miteru: Haru,0,13,TV
Densetsu Kyojin Ideon,0,39,TV
Sengoku Musou,0,12,TV
Shin Tenchi Muyo!,0,26,TV
Natsuiro Egao de 1, 2, Jump!,0,1,MUSIC
Sekai no Yami Zukan,0,13,TV
Mahou Sensei Negima! Mou Hitotsu no Sekai,0,4,OVA
Devilman: The Demon Bird,0,1,OVA
Megazone 23,0,4,OVA
Isuca: Gokuraku,0,1,OVA
3-gatsu no Lion meets Bump of Chicken,0,1,MUSIC
Kanamewo,0,1,ONA
Vampire Holmes,0,12,TV
Kite Liberator,0,1,OVA
Kyoto Animation: Suiei-hen,0,1,Special
Hiyokoi (2012),0,3,Special
Meitantei Conan: Kara Kurenai Love Letter,0,1,Movie
Mahou Shoujo Nante Mou Ii Desu kara. 2,0,12,TV
Tactics,0,25,TV
Flying Witch Petit,0,9,ONA
Yuu Yuu Hakusho: Meikai Shitou-hen - Honoo no Kizuna,0,1,Movie
Ajin: Shougeki,0,1,Movie
Go! Princess Precure,0,50,TV
Mo Gyutto Love de Sekkinchuu!,0,1,MUSIC
Tonkatsu DJ Agetarou,0,12,TV
Uchuu Senkan Yamato 2202: Ai no Senshi-tachi: Koshi-hen,0,2,OVA
Vassalord.,0,1,OVA
Senran Kagura: Estival Versus - Mizugidarake no Zenyasai,0,1,OVA
Usakame,0,12,TV
Kyoukai no Rinne 3,0,25,TV
Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,0,2,OVA
Appleseed,0,1,OVA
Clione no Akari,0,12,TV
Kono Danshi, Uchuujin to Tatakaemasu.,0,1,OVA
Popotan,0,12,TV
Asatte no Houkou,0,12,TV
Yowamushi Pedal: Special Ride,0,1,OVA
Quanzhi Fashi 3,0,12,ONA
Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi,0,26,Special
Les Misérables: Shoujo Cosette,0,52,TV
Koukyoushihen Eureka Seven Hi-Evolution 1,0,1,Movie
Shakugan no Shana Movie Special,0,1,Special
Yuyushiki OVA: Komarasetari, Komarasaretari,0,1,OVA
Dimension W: Short Track,0,1,OVA
Bungaku Shoujo: Kyou no Oyatsu - Hatsukoi,0,1,OVA
Soul Buster,0,12,TV
Lodoss-tou Senki: Eiyuu Kishi Den,0,27,TV
Poyopoyo Kansatsu Nikki,0,52,TV
Venus Versus Virus,0,12,TV
Magic Knight Rayearth II,0,29,TV
Kateikyoushi Hitman Reborn! Vongole Family Sou Toujou! Vongole Shiki Shuugakuryokou, Kuru!!,0,1,ONA
ef: A Tale of Melodies. - Prologue,0,1,Special
Genius Party Beyond,0,5,Movie
To Heart,0,13,TV
Haikara-san ga Tooru Movie: Benio, Hana no 17-sai,0,1,Movie
Juubee Ninpuuchou: Ryuuhougyoku-hen,0,13,TV
Hatenkou Yuugi,0,10,TV
Gakuen BASARA,0,12,TV
Kono Danshi, Mahou ga Oshigoto Desu.,0,4,TV
Kowarekake no Orgel (Movie),0,1,Movie
Freezing Vibration Specials,0,6,Special
Batman: Gotham Knight,0,6,OVA
Yuyushiki: Nyanyashiki,0,6,Special
Triage X RECOLLECTION XOXO,0,1,OVA
Hanaukyou Maid-tai,0,12,TV
Sono Toki, Kanojo wa.,0,12,TV
Ani ni Tsukeru Kusuri wa Nai! 3,0,12,ONA
Iron Man,0,12,TV
Osake wa Fuufu ni Natte kara Episode 14,0,1,ONA
Hyakka Ryouran: Samurai After,0,2,OVA
Itsuka Tenma no Kuro Usagi OVA,0,1,OVA
Papa to Kiss in the Dark,0,2,OVA
Senki Zesshou Symphogear G: Senki Zesshou Shinai Symphogear,0,2,Special
Tailenders,0,1,Movie
Ginga Eiyuu Densetsu -Die Neue These- Seiran 2,0,1,Movie
Digimon Adventure: Last Evolution Kizuna,0,1,Movie
Mushikago no Cagaster,0,12,ONA
Amnesia OVA,0,1,OVA
Mitsudomoe: OPPAI IPPAI Mama Genki,0,1,Special
Iria: Zeiram The Animation,0,6,OVA
Aishen Qiaokeli-ing... II,0,15,ONA
Anitore! XX: Hitotsu Yane no Shita de,0,12,TV
Scared Rider XechS,0,12,TV
No Game No Life: Zero - Manner Movie,0,1,Special
Colorful,0,16,TV
Onegai☆Twins OVA,0,1,OVA
Love Hina Final Selection,0,1,OVA
Shinkyoku Soukai Polyphonica Crimson S,0,12,TV
Utawarerumono OVA,0,3,OVA
Flanders no Inu (Movie),0,1,Movie
Yawara!,0,124,TV
Kindaichi Shounen no Jikenbo (TV),0,148,TV
GUNSLINGER GIRL: Il Teatrino OVA,0,2,OVA
Switch,0,2,OVA
Final Fantasy: Unlimited,0,25,TV
K SEVEN STORIES: SIDE:BLUE ~Tenrou no Gotoku~,0,1,Movie
Kyousougiga (TV) Specials,0,3,Special
Sekaiichi Hatsukoi: Valentine-hen,0,1,Special
New Initial D Movie: Legend 3 - Mugen,0,1,Movie
Mecha-ude,0,1,OVA
UQ Holder! OVA,0,3,OVA
One Piece Special: Protect! The Last Great Performance,0,1,Special
Senran Kagura Specials,0,6,Special
Antique Bakery,0,12,TV
Miss Monochrome - The Animation 3,0,13,TV
Yami Shibai 5,0,13,TV
Himawari!,0,13,TV
Yama no Susume: Omoide Present,0,1,OVA
Dragon Ball Specials,0,2,Special
.hack//Unison,0,1,Special
Fate/Zero Cafe,0,1,Movie
Tsurune: Kazemai Koukou Kyuudou-bu - Yabai,0,1,OVA
Hellsing: Psalm of Darkness,0,1,Special
Seikai no Senki II,0,10,TV
Mei to Koneko Bus,0,1,Special
Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,0,24,TV
Inugami-san to Nekoyama-san: Nekoyama-san to Onsen Ryokou,0,1,Special
Kyoto Animation CM: Megane-hen,0,1,Special
Try Knights,0,12,TV
Mahoraba: Heartful days,0,26,TV
Trava: Fist Planet,0,4,OVA
Toshokan Sensou: Kakumei no Tsubasa,0,1,Movie
Akikan! OVA,0,1,OVA
Inazuma Eleven: Saikyou Gundan Ogre Shuurai,0,1,Movie
Spriggan,0,1,Movie
Ginga e Kickoff!!,0,39,TV
Gasaraki,0,25,TV
Initial D Battle Stage 2,0,1,OVA
Zettai Shounen,0,26,TV
.hack//Intermezzo,0,1,Special
BanG Dream! OVA,0,1,OVA
Ojamajo Doremi Sharp,0,49,TV
Persona 4 The Animation: The Factor of Hope,0,1,Movie
